"","id","trial","cond_lag","count_lag","graph_order","pooled_order","hr","rating"
"2161",18,61,"CS-US",3,7,3,-4.74312500000001,21
"2162",18,62,"CS",1,4,4,2.490875,40
"2163",18,63,"CS",2,3,3,6.65733333333333,50
"2164",18,64,"CS-US",1,5,1,-14.7033333333333,50
"2165",18,65,"CS",1,4,4,4.96441666666667,55
"2166",18,66,"CS-US",1,5,1,-5.7695,40
"2167",18,67,"CS-US",2,6,2,-1.38408333333333,29
"2168",18,68,"CS-US",3,7,3,-0.498333333333333,35
"2169",18,69,"CS",1,4,4,2.35479166666666,50
"2170",18,70,"CS-US",1,5,1,-2.96925,40
"2171",18,71,"CS",1,4,4,2.51675,50
"2172",18,72,"CS-US",1,5,1,-12.812375,40
"2173",18,73,"CS-US",2,6,2,1.22358333333333,30
"2174",18,74,"CS-US",3,7,3,-3.56845833333333,30
"2175",18,75,"CS-US",4,8,4,-4.44154166666666,20
"2176",18,76,"CS",1,4,4,3.74829166666666,30
"2177",18,77,"CS-US",1,5,1,-11.9724583333333,40
"2178",18,78,"CS-US",2,6,2,5.75904166666666,33
"2179",18,79,"CS-US",3,7,3,6.43708333333334,21
"2180",18,80,"CS",1,4,4,-5.93187499999999,50
"2181",18,81,"CS",2,3,3,6.36004166666667,55
"2182",18,82,"CS-US",1,5,1,-2.96954166666666,40
"2183",18,83,"CS-US",2,6,2,5.99416666666666,37
"2184",18,84,"CS",1,4,4,-0.107333333333331,50
"2185",18,85,"CS-US",1,5,1,0.23025,40
"2186",18,86,"CS",1,4,4,-4.596125,50
"2187",18,87,"CS-US",1,5,1,-1.567,37
"2188",18,88,"CS",1,4,4,0.91841666666666,50
"2189",18,89,"CS-US",1,5,1,-0.370499999999996,40
"2190",18,90,"CS-US",2,6,2,-6.0375,40
"2191",18,91,"CS",1,4,4,-0.41245833333334,50
"2192",18,92,"CS",2,3,3,-8.46695833333333,55
"2193",18,93,"CS-US",1,5,1,15.1564583333333,31
"2194",18,94,"CS",1,4,4,-5.05754166666666,50
"2195",18,95,"CS-US",1,5,1,-8.38545833333334,38
"2196",18,96,"CS-US",2,6,2,3.95575000000001,28
"2197",18,97,"CS",1,4,4,-1.97854166666667,50
"2198",18,98,"CS",2,3,3,1.217375,57
"2199",18,99,"CS",3,2,2,-0.18545833333334,61
"2200",18,100,"CS-US",1,5,1,-11.4081666666667,37
"2201",18,101,"CS-US",2,6,2,2.3185,35
"2202",18,102,"CS",1,4,4,11.1083333333333,50
"2203",18,103,"CS-US",1,5,1,2.57512499999999,35
"2204",18,104,"CS",1,4,4,-0.290708333333342,50
"2205",18,105,"CS",2,3,3,2.89970833333333,55
"2206",18,106,"CS-US",1,5,1,-19.0022083333333,33
"2207",18,107,"CS",1,4,4,2.46383333333333,50
"2208",18,108,"CS-US",1,5,1,-2.51279166666667,40
"2209",18,109,"CS",1,4,4,10.399125,50
"2210",18,110,"CS-US",1,5,1,-14.212625,31
"2211",18,111,"CS-US",2,6,2,-3.34429166666666,29
"2212",18,112,"CS",1,4,4,-3.28566666666667,37
"2213",18,113,"CS-US",1,5,1,0.226624999999999,40
"2214",18,114,"CS-US",2,6,2,4.03979166666667,36
"2215",18,115,"CS-US",3,7,3,13.7475416666667,30
"2216",18,116,"CS-US",4,8,4,4.94541666666667,25
"2217",18,117,"CS",1,4,4,3.49375,50
"2218",18,118,"CS",2,3,3,2.96429166666666,45
"2219",18,119,"CS",3,2,2,1.39916666666667,50
"2220",18,120,"CS",4,1,1,-6.44549999999999,55
"2221",18,121,"CS-US",1,5,1,-8.28195833333333,50
"2222",18,122,"CS",1,4,4,5.27279166666667,60
"2223",18,123,"CS",2,3,3,12.6272083333333,40
"2224",18,124,"CS",3,2,2,-5.02254166666666,50
"2225",18,125,"CS",4,1,1,3.87145833333333,56
"2226",18,126,"CS-US",1,5,1,-8.51633333333334,33
"2227",18,127,"CS-US",2,6,2,5.06529166666667,30
"2228",18,128,"CS",1,4,4,-8.03658333333333,50
"2229",18,129,"CS-US",1,5,1,-4.09404166666667,38
"2230",18,130,"CS-US",2,6,2,1.37783333333334,30
"2231",18,131,"CS",1,4,4,6.98641666666666,40
"2232",18,132,"CS",2,3,3,6.19516666666666,30
"2233",18,133,"CS",3,2,2,-0.630624999999995,50
"2234",18,134,"CS-US",1,5,1,13.9255416666667,40
"2235",18,135,"CS-US",2,6,2,-2.111125,35
"2236",18,136,"CS",1,4,4,4.18750000000001,51
"2237",18,137,"CS-US",1,5,1,5.643625,41
"2238",18,138,"CS",1,4,4,-4.04141666666667,50
"2239",18,139,"CS-US",1,5,1,0.322541666666671,35
"2240",18,140,"CS",1,4,4,0.297499999999999,45
"2241",18,141,"CS",2,3,3,6.13570833333334,50
"2242",18,142,"CS-US",1,5,1,2.02916666666667,40
"2243",18,143,"CS",1,4,4,7.774,50
"2244",18,144,"CS",2,3,3,-0.78179166666667,55
"2245",18,145,"CS",3,2,2,10.5461666666667,65
"2246",18,146,"CS-US",1,5,1,1.55729166666666,44
"2247",18,147,"CS",1,4,4,1.66670833333334,50
"2248",18,148,"CS-US",1,5,1,-2.52345833333333,33
"2249",18,149,"CS-US",2,6,2,0.107124999999996,26
"2250",18,150,"CS-US",3,7,3,10.8390416666667,26
"2251",18,151,"CS-US",4,8,4,5.20454166666666,18
"2252",18,152,"CS",1,4,4,-3.05416666666667,40
"2253",18,153,"CS-US",1,5,1,10.211875,30
"2254",18,154,"CS",1,4,4,-6.53245833333334,40
"2255",18,155,"CS",2,3,3,5.20770833333335,39
"2256",19,2,"CS",1,4,4,4.09874999999999,100
"2257",19,3,"CS-US",1,5,1,-19.5465,60
"2258",19,4,"CS",1,4,4,-4.69720833333333,90
"2259",19,5,"CS",2,3,3,-6.27075,40
"2260",19,6,"CS",3,2,2,3.29470833333333,50
"2261",19,7,"CS-US",1,5,1,8.04029166666666,80
"2262",19,8,"CS",1,4,4,-0.580208333333337,50
"2263",19,9,"CS-US",1,5,1,2.84979166666667,20
"2264",19,10,"CS-US",2,6,2,3.94891666666667,70
"2265",19,11,"CS-US",3,7,3,-14.7226666666667,90
"2266",19,12,"CS-US",4,8,4,-0.427791666666664,10
"2267",19,13,"CS",1,4,4,2.275125,20
"2268",19,14,"CS",2,3,3,1.112625,60
"2269",19,15,"CS",3,2,2,-8.31833333333334,80
"2270",19,16,"CS-US",1,5,1,4.52466666666666,100
"2271",19,17,"CS-US",2,6,2,4.41625,50
"2272",19,18,"CS",1,4,4,-12.4945833333333,60
"2273",19,19,"CS-US",1,5,1,-0.573958333333334,40
"2274",19,20,"CS-US",2,6,2,-18.6146666666667,10
"2275",19,21,"CS",1,4,4,-1.80333333333333,60
"2276",19,22,"CS-US",1,5,1,-2.82904166666667,20
"2277",19,23,"CS",1,4,4,13.866,70
"2278",19,24,"CS-US",1,5,1,-22.165875,50
"2279",19,25,"CS-US",2,6,2,1.92504166666667,35
"2280",19,26,"CS",1,4,4,9.172875,50
"2281",19,27,"CS",2,3,3,-13.1936666666667,80
"2282",19,28,"CS-US",1,5,1,3.74583333333334,60
"2283",19,29,"CS",1,4,4,0.753000000000002,80
"2284",19,30,"CS",2,3,3,4.2715,100
"2285",19,31,"CS",3,2,2,14.5945,100
"2286",19,32,"CS",4,1,1,1.06729166666667,50
"2287",19,33,"CS-US",1,5,1,-7.082625,70
"2288",19,34,"CS-US",2,6,2,3.2385,100
"2289",19,35,"CS",1,4,4,18.0502083333333,10
"2290",19,36,"CS-US",1,5,1,13.6628333333333,50
"2291",19,37,"CS",1,4,4,2.48662500000001,40
"2292",19,38,"CS-US",1,5,1,4.60520833333332,30
"2293",19,39,"CS-US",2,6,2,7.75570833333334,25
"2294",19,40,"CS",1,4,4,-3.35904166666667,10
"2295",19,41,"CS-US",1,5,1,-13.5214166666667,50
"2296",19,42,"CS-US",2,6,2,14.2920416666667,60
"2297",19,43,"CS-US",3,7,3,1.14279166666666,30
"2298",19,44,"CS",1,4,4,2.95541666666667,80
"2299",19,45,"CS",2,3,3,6.762375,50
"2300",19,46,"CS-US",1,5,1,0.134041666666663,60
"2301",19,47,"CS",1,4,4,15.8346666666667,50
"2302",19,48,"CS-US",1,5,1,2.41483333333333,45
"2303",19,49,"CS",1,4,4,-1.52100000000001,70
"2304",19,50,"CS-US",1,5,1,1.38045833333334,80
"2305",19,51,"CS",1,4,4,-1.71283333333334,60
"2306",19,52,"CS-US",1,5,1,4.41729166666668,25
"2307",19,53,"CS",1,4,4,2.476,40
"2308",19,54,"CS-US",1,5,1,10.182625,60
"2309",19,55,"CS-US",2,6,2,2.8435,65
"2310",19,56,"CS-US",3,7,3,0.413749999999999,10
"2311",19,57,"CS",1,4,4,7.59116666666667,20
"2312",19,58,"CS",2,3,3,7.83141666666666,50
"2313",19,59,"CS-US",1,5,1,-0.473249999999998,40
"2314",19,60,"CS-US",2,6,2,-15.7744583333333,30
"2315",19,61,"CS",1,4,4,-9.52129166666667,80
"2316",19,62,"CS-US",1,5,1,5.12129166666667,60
"2317",19,63,"CS",1,4,4,3.7025,70
"2318",19,64,"CS-US",1,5,1,1.29033333333334,60
"2319",19,65,"CS",1,4,4,7.75695833333333,45
"2320",19,66,"CS-US",1,5,1,3.14775,20
"2321",19,67,"CS",1,4,4,-5.011625,40
"2322",19,68,"CS",2,3,3,-1.61708333333332,80
"2323",19,69,"CS",3,2,2,2.03154166666667,90
"2324",19,70,"CS-US",1,5,1,2.14275,70
"2325",19,71,"CS-US",2,6,2,-8.87970833333333,50
"2326",19,72,"CS",1,4,4,4.44508333333334,45
"2327",19,73,"CS",2,3,3,-10.8594166666667,60
"2328",19,74,"CS-US",1,5,1,-1.37920833333333,60
"2329",19,75,"CS",1,4,4,13.4870833333333,50
"2330",19,76,"CS-US",1,5,1,2.46991666666666,30
"2331",19,77,"CS",1,4,4,12.7641666666667,60
"2332",19,78,"CS",2,3,3,1.56158333333333,90
"2333",19,79,"CS-US",1,5,1,-13.9678333333333,70
"2334",19,80,"CS",1,4,4,5.16362500000001,50
"2335",19,81,"CS",2,3,3,1.632625,70
"2336",19,82,"CS-US",1,5,1,8.636375,65
"2337",19,83,"CS-US",2,6,2,6.63291666666668,25
"2338",19,84,"CS",1,4,4,-1.46608333333333,50
"2339",19,85,"CS",2,3,3,10.2735,90
"2340",19,86,"CS-US",1,5,1,0.931791666666665,70
"2341",19,87,"CS",1,4,4,1.07449999999999,50
"2342",19,88,"CS",2,3,3,3.15241666666666,80
"2343",19,89,"CS",3,2,2,3.558125,100
"2344",19,90,"CS-US",1,5,1,-17.5691666666667,60
"2345",19,91,"CS-US",2,6,2,3.40625,20
"2346",19,92,"CS",1,4,4,4.32791666666666,45
"2347",19,93,"CS-US",1,5,1,5.0035,50
"2348",19,94,"CS-US",2,6,2,14.0617083333333,40
"2349",19,95,"CS",1,4,4,9.94908333333333,66
"2350",19,96,"CS",2,3,3,1.349,90
"2351",19,97,"CS",3,2,2,0.295541666666665,100
"2352",19,98,"CS-US",1,5,1,0.552291666666665,80
"2353",19,99,"CS",1,4,4,10.135125,89
"2354",19,100,"CS",2,3,3,3.75945833333332,100
"2355",19,101,"CS-US",1,5,1,6.29216666666667,60
"2356",19,102,"CS-US",2,6,2,4.11670833333334,65
"2357",19,103,"CS-US",3,7,3,6.62670833333334,35
"2358",19,104,"CS-US",4,8,4,2.55195833333333,10
"2359",19,105,"CS",1,4,4,-0.342041666666665,29
"2360",19,106,"CS-US",1,5,1,1.98270833333333,10
"2361",19,107,"CS",1,4,4,4.31129166666667,50
"2362",19,108,"CS",2,3,3,3.27587499999999,55
"2363",19,109,"CS-US",1,5,1,8.52191666666666,60
"2364",19,110,"CS-US",2,6,2,0.323458333333331,40
"2365",19,111,"CS-US",3,7,3,1.76504166666668,15
"2366",19,112,"CS",1,4,4,-0.357375000000001,20
"2367",19,113,"CS",2,3,3,5.0525,50
"2368",19,114,"CS-US",1,5,1,-2.20145833333333,55
"2369",19,115,"CS-US",2,6,2,17.446625,45
"2370",19,116,"CS",1,4,4,3.3595,35
"2371",19,117,"CS-US",1,5,1,0.785125000000003,50
"2372",19,118,"CS-US",2,6,2,-3.59945833333333,20
"2373",19,119,"CS-US",3,7,3,11.2749166666667,10
"2374",19,120,"CS",1,4,4,9.65145833333332,50
"2375",19,121,"CS-US",1,5,1,9.06991666666666,70
"2376",19,122,"CS",1,4,4,2.72025,80
"2377",19,123,"CS",2,3,3,8.16866666666666,90
"2378",19,124,"CS-US",1,5,1,2.377,70
"2379",19,125,"CS-US",2,6,2,7.58116666666667,45
"2380",19,126,"CS-US",3,7,3,-2.70345833333333,15
"2381",19,127,"CS",1,4,4,2.90841666666668,35
"2382",19,128,"CS-US",1,5,1,5.42770833333333,60
"2383",19,129,"CS",1,4,4,6.59116666666668,65
"2384",19,130,"CS",2,3,3,1.38870833333333,90
"2385",19,131,"CS",3,2,2,5.29066666666666,100
"2386",19,132,"CS",4,1,1,-3.86479166666666,100
"2387",19,133,"CS-US",1,5,1,-7.33266666666667,90
"2388",19,134,"CS-US",2,6,2,2.341625,100
"2389",19,135,"CS-US",3,7,3,-1.59308333333333,60
"2390",19,136,"CS-US",4,8,4,5.76908333333332,50
"2391",19,137,"CS",1,4,4,12.202875,45
"2392",19,138,"CS",2,3,3,2.78633333333332,60
"2393",19,139,"CS",3,2,2,6.93645833333333,90
"2394",19,140,"CS",4,1,1,7.66729166666667,100
"2395",19,141,"CS-US",1,5,1,8.89691666666666,100
"2396",19,142,"CS",1,4,4,1.15554166666666,70
"2397",19,143,"CS",2,3,3,3.83095833333333,100
"2398",19,144,"CS-US",1,5,1,-3.23020833333333,80
"2399",19,145,"CS",1,4,4,9.834125,89
"2400",19,146,"CS-US",1,5,1,6.60333333333334,50
"2401",19,147,"CS",1,4,4,-0.484124999999995,55
"2402",19,148,"CS",2,3,3,8.24120833333333,75
"2403",19,149,"CS",3,2,2,2.81454166666667,100
"2404",19,150,"CS-US",1,5,1,-4.16304166666667,60
"2405",19,151,"CS-US",2,6,2,16.9065833333333,70
"2406",19,152,"CS",1,4,4,-6.83970833333334,40
"2407",19,153,"CS-US",1,5,1,2.9625,46
"2408",19,154,"CS-US",2,6,2,3.61370833333334,15
"2409",19,155,"CS-US",3,7,3,7.56645833333334,20
"2410",20,2,"CS",1,4,4,1.98204166666666,79
"2411",20,3,"CS-US",1,5,1,-27.98875,70
"2412",20,4,"CS-US",2,6,2,0.191875000000001,50
"2413",20,5,"CS",1,4,4,2.23075,84
"2414",20,6,"CS",2,3,3,-0.298541666666662,94
"2415",20,7,"CS-US",1,5,1,1.99495833333334,26
"2416",20,8,"CS",1,4,4,-14.4964166666667,83
"2417",20,9,"CS-US",1,5,1,-0.221625000000003,23
"2418",20,10,"CS",1,4,4,0.417416666666664,80
"2419",20,11,"CS",2,3,3,1.924625,98
"2420",20,12,"CS-US",1,5,1,-0.808333333333334,15
"2421",20,13,"CS-US",2,6,2,-1.62208333333333,12
"2422",20,14,"CS",1,4,4,0.386083333333334,82
"2423",20,15,"CS-US",1,5,1,1.242375,34
"2424",20,16,"CS",1,4,4,-15.7138333333333,79
"2425",20,17,"CS-US",1,5,1,1.76479166666667,31
"2426",20,18,"CS-US",2,6,2,-0.633499999999994,30
"2427",20,19,"CS",1,4,4,2.40966666666666,83
"2428",20,20,"CS-US",1,5,1,-1.59475,21
"2429",20,21,"CS",1,4,4,1.56179166666667,86
"2430",20,22,"CS-US",1,5,1,-2.38679166666667,19
"2431",20,23,"CS-US",2,6,2,1.57258333333333,9
"2432",20,24,"CS",1,4,4,12.6017083333333,81
"2433",20,25,"CS",2,3,3,-1.18908333333334,97
"2434",20,26,"CS-US",1,5,1,-1.05491666666667,36
"2435",20,27,"CS-US",2,6,2,1.513625,18
"2436",20,28,"CS-US",3,7,3,0.647625,5
"2437",20,29,"CS-US",4,8,4,0.19829166666667,14
"2438",20,30,"CS",1,4,4,-10.8226666666667,65
"2439",20,31,"CS-US",1,5,1,0.345708333333336,58
"2440",20,32,"CS",1,4,4,1.78483333333334,69
"2441",20,33,"CS",2,3,3,1.46225,75
"2442",20,34,"CS",3,2,2,7.896375,86
"2443",20,35,"CS",4,1,1,-0.59633333333333,97
"2444",20,36,"CS-US",1,5,1,0.0316666666666663,50
"2445",20,37,"CS",1,4,4,0.192166666666674,50
"2446",20,38,"CS-US",1,5,1,0.181041666666665,33
"2447",20,39,"CS",1,4,4,7.70566666666667,63
"2448",20,40,"CS-US",1,5,1,-0.360874999999998,33
"2449",20,41,"CS-US",2,6,2,1.45995833333334,50
"2450",20,42,"CS-US",3,7,3,1.95783333333333,35
"2451",20,43,"CS",1,4,4,0.201166666666669,66
"2452",20,44,"CS-US",1,5,1,-0.226916666666664,32
"2453",20,45,"CS",1,4,4,1.44175,72
"2454",20,46,"CS-US",1,5,1,-0.854333333333335,31
"2455",20,47,"CS",1,4,4,13.10525,77
"2456",20,48,"CS",2,3,3,0.426541666666669,85
"2457",20,49,"CS",3,2,2,-1.10383333333334,91
"2458",20,50,"CS-US",1,5,1,-8.45670833333333,37
"2459",20,51,"CS",1,4,4,-0.60045833333333,58
"2460",20,52,"CS",2,3,3,4.74741666666666,67
"2461",20,53,"CS-US",1,5,1,-5.06245833333333,36
"2462",20,54,"CS",1,4,4,4.86920833333333,62
"2463",20,55,"CS",2,3,3,-18.004875,69
"2464",20,56,"CS",3,2,2,-0.512791666666672,76
"2465",20,57,"CS-US",1,5,1,0.517875000000002,40
"2466",20,58,"CS-US",2,6,2,-0.0191249999999936,30
"2467",20,59,"CS-US",3,7,3,6.71891666666667,20
"2468",20,60,"CS",1,4,4,2.95995833333333,61
"2469",20,61,"CS",2,3,3,0.818125000000002,76
"2470",20,62,"CS",3,2,2,3.34945833333334,83
"2471",20,63,"CS-US",1,5,1,1.365,42
"2472",20,64,"CS",1,4,4,1.612875,63
"2473",20,65,"CS-US",1,5,1,2.42425,31
"2474",20,66,"CS-US",2,6,2,-9.656125,23
"2475",20,67,"CS-US",3,7,3,2.20904166666666,29
"2476",20,68,"CS",1,4,4,-0.565916666666665,68
"2477",20,69,"CS-US",1,5,1,-0.604833333333344,35
"2478",20,70,"CS",1,4,4,0.919208333333335,64
"2479",20,71,"CS",2,3,3,1.08533333333334,75
"2480",20,72,"CS-US",1,5,1,1.58245833333334,37
"2481",20,73,"CS",1,4,4,0.0806666666666604,60
"2482",20,74,"CS",2,3,3,10.3073333333333,71
"2483",20,75,"CS-US",1,5,1,1.57208333333334,36
"2484",20,76,"CS-US",2,6,2,-0.377291666666666,33
"2485",20,77,"CS",1,4,4,2.73179166666667,67
"2486",20,78,"CS-US",1,5,1,-0.0644166666666717,36
"2487",20,79,"CS",1,4,4,-0.074750000000007,65
"2488",20,80,"CS-US",1,5,1,-8.912625,50
"2489",20,81,"CS",1,4,4,0.5245,69
"2490",20,82,"CS",2,3,3,4.650875,75
"2491",20,83,"CS",3,2,2,-3.03325,81
"2492",20,84,"CS-US",1,5,1,-3.08704166666667,36
"2493",20,85,"CS-US",2,6,2,-0.803291666666659,24
"2494",20,86,"CS",1,4,4,0.916624999999994,61
"2495",20,87,"CS-US",1,5,1,-0.353708333333332,39
"2496",20,88,"CS-US",2,6,2,2.06670833333333,32
"2497",20,89,"CS-US",3,7,3,0.768583333333334,20
"2498",20,90,"CS",1,4,4,0.328499999999993,56
"2499",20,91,"CS-US",1,5,1,1.004875,56
"2500",20,92,"CS-US",2,6,2,-2.155625,56
"2501",20,93,"CS-US",3,7,3,1.54166666666667,16
"2502",20,94,"CS",1,4,4,7.653875,59
"2503",20,95,"CS-US",1,5,1,0.346625,71
"2504",20,96,"CS",1,4,4,2.48395833333334,57
"2505",20,97,"CS-US",1,5,1,8.40662499999999,59
"2506",20,98,"CS",1,4,4,-1.10250000000001,62
"2507",20,99,"CS-US",1,5,1,0.506999999999994,37
"2508",20,100,"CS",1,4,4,0.258291666666668,65
"2509",20,101,"CS-US",1,5,1,4.37720833333333,50
"2510",20,102,"CS-US",2,6,2,1.04545833333333,40
"2511",20,103,"CS",1,4,4,0.440625000000002,50
"2512",20,104,"CS-US",1,5,1,1.04983333333333,37
"2513",20,105,"CS",1,4,4,2.17516666666667,67
"2514",20,106,"CS",2,3,3,0.649624999999995,66
"2515",20,107,"CS-US",1,5,1,-7.47845833333334,37
"2516",20,108,"CS-US",2,6,2,4.795125,32
"2517",20,109,"CS-US",3,7,3,-6.49337500000001,15
"2518",20,110,"CS-US",4,8,4,0.424916666666672,4
"2519",20,111,"CS",1,4,4,3.42545833333332,69
"2520",20,112,"CS",2,3,3,14.433875,50
"2521",20,113,"CS-US",1,5,1,-7.84616666666667,55
"2522",20,114,"CS-US",2,6,2,21.7907916666667,62
"2523",20,115,"CS-US",3,7,3,-1.250875,72
"2524",20,116,"CS",1,4,4,5.34995833333333,59
"2525",20,117,"CS-US",1,5,1,-5.76245833333333,65
"2526",20,118,"CS",1,4,4,3.08270833333333,76
"2527",20,119,"CS",2,3,3,10.9977083333333,50
"2528",20,120,"CS-US",1,5,1,-0.216250000000004,34
"2529",20,121,"CS-US",2,6,2,-11.9076666666667,35
"2530",20,122,"CS",1,4,4,-1.36333333333332,64
"2531",20,123,"CS",2,3,3,-0.803624999999993,72
"2532",20,124,"CS-US",1,5,1,8.41566666666666,73
"2533",20,125,"CS-US",2,6,2,6.27245833333334,36
"2534",20,126,"CS",1,4,4,2.38341666666667,27
"2535",20,127,"CS",2,3,3,7.8105,72
"2536",20,128,"CS-US",1,5,1,4.98866666666667,74
"2537",20,129,"CS",1,4,4,0.943541666666659,50
"2538",20,130,"CS",2,3,3,7.82316666666666,66
"2539",20,131,"CS",3,2,2,-5.29437500000001,74
"2540",20,132,"CS-US",1,5,1,13.695625,38
"2541",20,133,"CS",1,4,4,-3.85870833333333,34
"2542",20,134,"CS",2,3,3,18.8835833333333,80
"2543",20,135,"CS-US",1,5,1,7.14025,33
"2544",20,136,"CS-US",2,6,2,15.0260833333333,34
"2545",20,137,"CS-US",3,7,3,-5.62466666666667,32
"2546",20,138,"CS-US",4,8,4,3.33133333333333,33
"2547",20,139,"CS",1,4,4,4.10066666666667,50
"2548",20,140,"CS-US",1,5,1,5.572,61
"2549",20,141,"CS-US",2,6,2,-14.352875,63
"2550",20,142,"CS",1,4,4,-4.05704166666666,56
"2551",20,143,"CS",2,3,3,-16.7464166666667,59
"2552",20,144,"CS",3,2,2,-25.0338333333333,59
"2553",20,145,"CS-US",1,5,1,8.92887500000001,37
"2554",20,146,"CS-US",2,6,2,18.4287916666667,50
"2555",20,147,"CS",1,4,4,-3.35291666666666,36
"2556",20,148,"CS",2,3,3,-18.6251666666667,60
"2557",20,149,"CS",3,2,2,1.913375,61
"2558",20,150,"CS",4,1,1,-1.64633333333333,68
"2559",20,151,"CS-US",1,5,1,1.1595,64
"2560",20,152,"CS-US",2,6,2,2.77345833333334,39
"2561",20,153,"CS",1,4,4,4.90254166666666,38
"2562",20,154,"CS",2,3,3,12.6119583333333,60
"2563",20,155,"CS",3,2,2,4.518375,66
"2564",21,2,"CS",1,4,4,-2.66695833333333,61
"2565",21,3,"CS-US",1,5,1,2.13166666666667,33
"2566",21,4,"CS",1,4,4,1.67520833333333,50
"2567",21,5,"CS-US",1,5,1,-11.1969583333333,56
"2568",21,6,"CS",1,4,4,2.27595833333334,37
"2569",21,7,"CS-US",1,5,1,4.43375,54
"2570",21,8,"CS-US",2,6,2,-1.03829166666667,29
"2571",21,9,"CS",1,4,4,-0.553375000000004,77
"2572",21,10,"CS",2,3,3,-0.741624999999997,51
"2573",21,11,"CS-US",1,5,1,5.82545833333333,98
"2574",21,12,"CS-US",2,6,2,0.120875,0
"2575",21,13,"CS",1,4,4,0.785083333333334,14
"2576",21,14,"CS-US",1,5,1,-1.05358333333333,26
"2577",21,16,"CS",1,4,4,15.5805,59
"2578",21,17,"CS-US",1,5,1,-6.044,18
"2579",21,18,"CS-US",2,6,2,6.94104166666667,34
"2580",21,19,"CS",1,4,4,0.514833333333333,79
"2581",21,20,"CS",2,3,3,-0.0970833333333356,64
"2582",21,21,"CS-US",1,5,1,-2.522375,33
"2583",21,22,"CS-US",2,6,2,-7.653875,31
"2584",21,23,"CS",1,4,4,3.043625,72
"2585",21,24,"CS",2,3,3,10.1754166666667,24
"2586",21,25,"CS",3,2,2,-16.19875,81
"2587",21,26,"CS-US",1,5,1,2.81641666666667,61
"2588",21,27,"CS-US",2,6,2,3.443375,61
"2589",21,28,"CS",1,4,4,0.0499166666666628,21
"2590",21,29,"CS-US",1,5,1,-0.992958333333333,30
"2591",21,30,"CS",1,4,4,2.468875,76
"2592",21,31,"CS",2,3,3,1.20683333333333,57
"2593",21,32,"CS",3,2,2,-4.55466666666666,32
"2594",21,33,"CS",4,1,1,-0.029333333333331,100
"2595",21,34,"CS-US",1,5,1,-0.345458333333328,0
"2596",21,35,"CS",1,4,4,-1.36383333333333,68
"2597",21,36,"CS-US",1,5,1,0.923791666666666,26
"2598",21,37,"CS",1,4,4,4.31354166666667,86
"2599",21,38,"CS",2,3,3,1.19704166666667,72
"2600",21,39,"CS",3,2,2,4.91345833333334,63
"2601",21,40,"CS-US",1,5,1,2.75141666666667,82
"2602",21,41,"CS-US",2,6,2,-0.274333333333333,91
"2603",21,42,"CS",1,4,4,1.54295833333333,0
"2604",21,43,"CS-US",1,5,1,6.72845833333334,30
"2605",21,44,"CS",1,4,4,1.33266666666667,74
"2606",21,45,"CS-US",1,5,1,-1.20779166666667,74
"2607",21,46,"CS",1,4,4,-10.067625,38
"2608",21,47,"CS",2,3,3,-4.22525,78
"2609",21,48,"CS-US",1,5,1,0.164000000000001,18
"2610",21,49,"CS",1,4,4,1.72233333333334,94
"2611",21,50,"CS",2,3,3,-1.08645833333334,70
"2612",21,51,"CS",3,2,2,0.692666666666669,15
"2613",21,52,"CS",4,1,1,-7.59841666666666,100
"2614",21,53,"CS-US",1,5,1,-0.246000000000005,100
"2615",21,54,"CS",1,4,4,-0.846750000000001,77
"2616",21,55,"CS-US",1,5,1,-1.210875,93
"2617",21,56,"CS-US",2,6,2,0.714958333333336,0
"2618",21,57,"CS-US",3,7,3,-0.705916666666669,72
"2619",21,58,"CS",1,4,4,0.705666666666664,50
"2620",21,59,"CS-US",1,5,1,-2.06104166666667,25
"2621",21,60,"CS",1,4,4,12.2719166666667,79
"2622",21,61,"CS",2,3,3,-0.761458333333326,80
"2623",21,62,"CS",3,2,2,-9.22162500000001,78
"2624",21,63,"CS-US",1,5,1,1.684625,24
"2625",21,64,"CS",1,4,4,15.749,62
"2626",21,65,"CS-US",1,5,1,4.071125,69
"2627",21,66,"CS",1,4,4,12.6450833333333,14
"2628",21,67,"CS",2,3,3,-11.4777916666667,24
"2629",21,68,"CS-US",1,5,1,1.118875,84
"2630",21,69,"CS",1,4,4,0.262500000000003,11
"2631",21,70,"CS-US",1,5,1,0.367249999999998,60
"2632",21,71,"CS-US",2,6,2,3.396125,34
"2633",21,72,"CS",1,4,4,-4.115375,70
"2634",21,73,"CS-US",1,5,1,0.367499999999994,67
"2635",21,74,"CS",1,4,4,-1.05904166666667,63
"2636",21,75,"CS",2,3,3,-5.91841666666666,59
"2637",21,76,"CS",3,2,2,-2.67641666666666,11
"2638",21,77,"CS-US",1,5,1,-0.900291666666668,27
"2639",21,78,"CS-US",2,6,2,1.059125,74
"2640",21,79,"CS-US",3,7,3,1.28920833333333,60
"2641",21,80,"CS",1,4,4,-5.69658333333333,14
"2642",21,81,"CS",2,3,3,0.558083333333339,75
"2643",21,82,"CS-US",1,5,1,-0.843083333333334,79
"2644",21,83,"CS-US",2,6,2,-0.801083333333334,35
"2645",21,84,"CS-US",3,7,3,-5.50545833333333,16
"2646",21,85,"CS",1,4,4,-1.10904166666666,64
