"","id","trial","cond_lag","count_lag","graph_order","pooled_order","hr","rating"
"1206",111,27,"CS-US",3,7,3,-0.61295833333334,62
"1207",111,28,"CS",1,4,4,8.1045,39
"1208",111,29,"CS",2,3,3,8.42266666666666,50
"1209",111,30,"CS",3,2,2,-4.66516666666667,47
"1210",111,31,"CS-US",1,5,1,4.35454166666666,53
"1211",111,32,"CS",1,4,4,0.751166666666665,54
"1212",111,33,"CS-US",1,5,1,-1.31700000000001,62
"1213",111,34,"CS",1,4,4,6.80083333333334,61
"1214",111,35,"CS",2,3,3,3.55354166666666,51
"1215",111,36,"CS",3,2,2,-2.30445833333334,50
"1216",111,37,"CS-US",1,5,1,6.83575,55
"1217",111,38,"CS-US",2,6,2,2.83129166666666,67
"1218",111,39,"CS-US",3,7,3,5.65420833333334,77
"1219",111,40,"CS-US",4,8,4,6.95279166666666,0
"1220",111,41,"CS",1,4,4,11.0169583333333,40
"1221",111,42,"CS",2,3,3,5.612375,50
"1222",111,43,"CS-US",1,5,1,-6.45229166666667,55
"1223",111,44,"CS-US",2,6,2,3.78058333333334,64
"1224",111,45,"CS",1,4,4,11.825375,32
"1225",111,46,"CS-US",1,5,1,4.49975,56
"1226",111,47,"CS",1,4,4,10.3675,52
"1227",111,48,"CS-US",1,5,1,7.07233333333333,60
"1228",111,49,"CS",1,4,4,-15.907375,50
"1229",111,50,"CS",2,3,3,12.7551666666667,50
"1230",111,51,"CS-US",1,5,1,13.44475,59
"1231",111,52,"CS-US",2,6,2,0.481041666666661,68
"1232",111,53,"CS",1,4,4,-5.05216666666667,50
"1233",111,54,"CS-US",1,5,1,-2.93,56
"1234",111,55,"CS-US",2,6,2,7.14933333333333,64
"1235",111,56,"CS",1,4,4,11.906625,45
"1236",111,57,"CS-US",1,5,1,1.15229166666667,61
"1237",111,58,"CS",1,4,4,4.61220833333334,56
"1238",111,59,"CS",2,3,3,6.376875,59
"1239",111,60,"CS",3,2,2,5.69854166666666,50
"1240",111,61,"CS",4,1,1,1.91595833333334,51
"1241",111,62,"CS-US",1,5,1,6.68704166666667,56
"1242",111,63,"CS",1,4,4,7.01429166666666,61
"1243",111,64,"CS-US",1,5,1,-1.40558333333333,62
"1244",111,65,"CS-US",2,6,2,12.3201666666667,50
"1245",111,66,"CS",1,4,4,-5.0055,50
"1246",111,67,"CS",2,3,3,3.89316666666667,63
"1247",111,68,"CS-US",1,5,1,9.77679166666666,61
"1248",111,69,"CS-US",2,6,2,-0.223916666666669,79
"1249",111,70,"CS-US",3,7,3,6.21291666666667,52
"1250",111,71,"CS-US",4,8,4,1.64491666666667,50
"1251",111,72,"CS",1,4,4,-15.52075,48
"1252",111,73,"CS",2,3,3,18.9734583333333,69
"1253",111,74,"CS",3,2,2,-21.911,60
"1254",111,75,"CS-US",1,5,1,9.601375,61
"1255",111,76,"CS-US",2,6,2,6.82408333333334,63
"1256",111,77,"CS-US",3,7,3,5.717375,51
"1257",111,78,"CS-US",4,8,4,-6.235375,57
"1258",111,79,"CS",1,4,4,-7.47287499999999,50
"1259",111,80,"CS-US",1,5,1,12.013375,50
"1260",111,81,"CS-US",2,6,2,0.916916666666662,50
"1261",111,82,"CS",1,4,4,6.71520833333333,35
"1262",111,83,"CS",2,3,3,-7.020875,50
"1263",111,84,"CS-US",1,5,1,13.7814583333333,61
"1264",111,85,"CS",1,4,4,13.724375,51
"1265",111,86,"CS-US",1,5,1,3.18770833333333,58
"1266",111,87,"CS-US",2,6,2,11.2515833333333,64
"1267",111,88,"CS",1,4,4,-0.909833333333331,50
"1268",111,89,"CS-US",1,5,1,12.1224166666667,57
"1269",111,90,"CS-US",2,6,2,8.02958333333333,39
"1270",111,91,"CS",1,4,4,9.31295833333334,50
"1271",111,92,"CS-US",1,5,1,-7.41945833333334,63
"1272",111,93,"CS-US",2,6,2,7.664625,57
"1273",111,94,"CS",1,4,4,-2.32941666666667,50
"1274",111,95,"CS",2,3,3,1.79420833333333,56
"1275",111,96,"CS-US",1,5,1,10.8558333333333,69
"1276",111,97,"CS",1,4,4,9.55158333333333,31
"1277",111,98,"CS-US",1,5,1,5.78691666666667,50
"1278",111,99,"CS",1,4,4,-8.16150000000001,40
"1279",111,100,"CS",2,3,3,15.54675,66
"1280",111,101,"CS-US",1,5,1,8.30287500000001,71
"1281",111,102,"CS-US",2,6,2,1.69175,56
"1282",111,103,"CS",1,4,4,8.778375,50
"1283",111,104,"CS-US",1,5,1,5.03725,57
"1284",111,105,"CS",1,4,4,5.928125,49
"1285",111,106,"CS",2,3,3,18.814875,65
"1286",111,107,"CS",3,2,2,5.60429166666667,57
"1287",111,108,"CS",4,1,1,2.37537500000001,52
"1288",111,109,"CS-US",1,5,1,14.8519166666667,55
"1289",111,110,"CS",1,4,4,5.16170833333333,40
"1290",111,111,"CS-US",1,5,1,4.38395833333334,60
"1291",111,112,"CS",1,4,4,8.361375,59
"1292",111,113,"CS",2,3,3,8.14687499999999,57
"1293",111,114,"CS-US",1,5,1,4.42800000000001,53
"1294",111,115,"CS-US",2,6,2,16.618375,54
"1295",111,116,"CS",1,4,4,0.234249999999996,50
"1296",111,117,"CS-US",1,5,1,9.53616666666666,58
"1297",111,118,"CS-US",2,6,2,21.2809583333333,50
"1298",111,119,"CS-US",3,7,3,3.81375,61
"1299",111,120,"CS",1,4,4,-4.361,50
"1300",111,121,"CS",2,3,3,18.5785833333333,50
"1301",111,122,"CS-US",1,5,1,16.4224166666667,64
"1302",111,123,"CS",1,4,4,8.19625000000001,50
"1303",111,124,"CS",2,3,3,-2.73129166666666,50
"1304",111,125,"CS-US",1,5,1,12.4501666666667,50
"1305",111,126,"CS",1,4,4,5.98587500000001,16
"1306",111,127,"CS-US",1,5,1,-1.66920833333333,50
"1307",111,128,"CS-US",2,6,2,6.71066666666666,33
"1308",111,129,"CS",1,4,4,-9.37120833333334,34
"1309",111,130,"CS",2,3,3,6.18908333333333,71
"1310",111,131,"CS-US",1,5,1,-2.56845833333333,30
"1311",111,132,"CS",1,4,4,8.24408333333333,65
"1312",111,133,"CS-US",1,5,1,-2.58108333333333,100
"1313",111,134,"CS-US",2,6,2,-4.31475000000001,35
"1314",111,135,"CS-US",3,7,3,8.13800000000001,50
"1315",111,136,"CS",1,4,4,8.38125,32
"1316",111,137,"CS",2,3,3,0.464499999999996,68
"1317",111,138,"CS-US",1,5,1,8.22954166666666,31
"1318",111,139,"CS",1,4,4,-6.36529166666667,100
"1319",111,140,"CS",2,3,3,6.216,56
"1320",111,141,"CS",3,2,2,1.53787499999999,50
"1321",111,142,"CS-US",1,5,1,11.9229166666667,57
"1322",111,143,"CS",1,4,4,7.73829166666667,33
"1323",111,144,"CS-US",1,5,1,-4.08891666666666,50
"1324",111,145,"CS",1,4,4,-14.3685833333333,60
"1325",111,146,"CS-US",1,5,1,0.642875,65
"1326",111,147,"CS-US",2,6,2,13.9924583333333,49
"1327",111,148,"CS",1,4,4,14.3555416666667,50
"1328",111,149,"CS",2,3,3,-0.71354166666667,57
"1329",111,150,"CS",3,2,2,3.937125,50
"1330",111,151,"CS-US",1,5,1,13.6202083333333,65
"1331",111,152,"CS",1,4,4,15.015,59
"1332",111,153,"CS-US",1,5,1,7.68954166666667,50
"1333",111,154,"CS",1,4,4,4.96608333333333,50
"1334",111,155,"CS",2,3,3,13.179625,66
"1335",111,156,"CS",3,2,2,9.85933333333334,50
"1336",112,2,"CS",1,4,4,-1.06745833333334,60
"1337",112,3,"CS",2,3,3,3.322,75
"1338",112,4,"CS",3,2,2,4.05808333333332,80
"1339",112,5,"CS-US",1,5,1,2.02679166666667,40
"1340",112,6,"CS",1,4,4,-3.8155,50
"1341",112,7,"CS",2,3,3,0.787791666666672,55
"1342",112,8,"CS",3,2,2,-1.428625,65
"1343",112,9,"CS",4,1,1,1.95979166666667,69
"1344",112,10,"CS-US",1,5,1,1.01404166666666,25
"1345",112,11,"CS",1,4,4,0.0934583333333325,30
"1346",112,12,"CS-US",1,5,1,2.341,23
"1347",112,13,"CS",1,4,4,-3.67558333333334,30
"1348",112,14,"CS",2,3,3,2.27420833333333,40
"1349",112,15,"CS-US",1,5,1,1.89354166666667,50
"1350",112,16,"CS",1,4,4,2.96454166666667,55
"1351",112,17,"CS-US",1,5,1,3.73875,50
"1352",112,18,"CS-US",2,6,2,0.937208333333325,35
"1353",112,19,"CS",1,4,4,-0.158000000000007,50
"1354",112,20,"CS",2,3,3,-0.046916666666668,55
"1355",112,21,"CS-US",1,5,1,0.0700000000000003,50
"1356",112,22,"CS-US",2,6,2,7.63254166666666,40
"1357",112,23,"CS",1,4,4,0.700833333333327,40
"1358",112,24,"CS",2,3,3,0.938874999999998,50
"1359",112,25,"CS",3,2,2,3.63608333333333,55
"1360",112,26,"CS-US",1,5,1,4.16533333333334,50
"1361",112,27,"CS",1,4,4,3.96920833333334,56
"1362",112,28,"CS",2,3,3,-1.45020833333333,65
"1363",112,29,"CS-US",1,5,1,0.245000000000003,50
"1364",112,30,"CS",1,4,4,1.42979166666667,50
"1365",112,31,"CS-US",1,5,1,1.92570833333333,40
"1366",112,32,"CS",1,4,4,-1.48970833333333,45
"1367",112,33,"CS",2,3,3,4.25070833333333,66
"1368",112,34,"CS-US",1,5,1,4.44108333333334,50
"1369",112,35,"CS",1,4,4,-1.15095833333334,56
"1370",112,36,"CS-US",1,5,1,2.39358333333333,43
"1371",112,37,"CS",1,4,4,7.18575,50
"1372",112,38,"CS",2,3,3,0.209458333333327,60
"1373",112,39,"CS",3,2,2,6.49091666666667,67
"1374",112,40,"CS-US",1,5,1,-0.0182083333333338,50
"1375",112,41,"CS",1,4,4,2.32683333333333,65
"1376",112,42,"CS-US",1,5,1,2.68466666666667,49
"1377",112,43,"CS",1,4,4,11.6867083333333,60
"1378",112,44,"CS",2,3,3,13.2285416666667,70
"1379",112,46,"CS",1,4,4,0.993708333333336,54
"1380",112,47,"CS-US",1,5,1,0.0888749999999963,45
"1381",112,48,"CS-US",2,6,2,-0.631958333333337,50
"1382",112,49,"CS-US",3,7,3,6.783375,35
"1383",112,50,"CS-US",4,8,4,-1.27241666666668,25
"1384",112,51,"CS",1,4,4,3.32625000000001,45
"1385",112,52,"CS-US",1,5,1,-2.90545833333333,33
"1386",112,53,"CS-US",2,6,2,-4.434375,25
"1387",112,54,"CS",1,4,4,-0.385583333333333,40
"1388",112,55,"CS-US",1,5,1,5.94858333333334,35
"1389",112,56,"CS",1,4,4,-9.38820833333333,50
"1390",112,57,"CS-US",1,5,1,3.90254166666667,40
"1391",112,58,"CS",1,4,4,6.05383333333333,50
"1392",112,59,"CS",2,3,3,-2.17083333333333,65
"1393",112,60,"CS",3,2,2,-0.314791666666661,80
"1394",112,61,"CS-US",1,5,1,0.065874999999993,61
"1395",112,62,"CS",1,4,4,6.42908333333334,75
"1396",112,63,"CS-US",1,5,1,3.11179166666667,50
"1397",112,64,"CS",1,4,4,2.84820833333334,65
"1398",112,65,"CS-US",1,5,1,11.0755,50
"1399",112,66,"CS-US",2,6,2,-0.391666666666659,35
"1400",112,67,"CS",1,4,4,0.874124999999999,30
"1401",112,68,"CS",2,3,3,0.265458333333338,20
"1402",112,69,"CS-US",1,5,1,6.34370833333333,50
"1403",112,70,"CS",1,4,4,-1.431125,60
"1404",112,71,"CS",2,3,3,-1.362375,69
"1405",112,72,"CS-US",1,5,1,-6.34695833333334,60
"1406",112,73,"CS",1,4,4,2.468875,75
"1407",112,74,"CS",2,3,3,-1.619875,83
"1408",112,75,"CS-US",1,5,1,4.31191666666666,61
"1409",112,76,"CS-US",2,6,2,-1.54183333333334,35
"1410",112,77,"CS-US",3,7,3,6.35333333333334,25
"1411",112,78,"CS",1,4,4,8.19895833333334,40
"1412",112,79,"CS-US",1,5,1,5.18270833333334,50
"1413",112,80,"CS-US",2,6,2,1.985625,25
"1414",112,81,"CS",1,4,4,12.1899583333333,50
"1415",112,82,"CS",2,3,3,3.92720833333333,70
"1416",112,83,"CS",3,2,2,1.39329166666667,74
"1417",112,84,"CS-US",1,5,1,-0.0850000000000009,50
"1418",112,85,"CS-US",2,6,2,-2.03954166666667,35
"1419",112,86,"CS",1,4,4,-0.456541666666661,50
"1420",112,87,"CS-US",1,5,1,4.48779166666666,30
"1421",112,88,"CS",1,4,4,7.29383333333334,25
"1422",112,90,"CS-US",2,6,2,0.140125000000005,40
"1423",112,91,"CS-US",3,7,3,1.40412499999999,30
"1424",112,92,"CS",1,4,4,5.41350000000001,50
"1425",112,93,"CS",2,3,3,5.46466666666667,60
"1426",112,94,"CS-US",1,5,1,4.86354166666666,50
"1427",112,95,"CS-US",2,6,2,-6.19870833333333,35
"1428",112,96,"CS",1,4,4,-3.167,50
"1429",112,97,"CS-US",1,5,1,7.65725,50
"1430",112,98,"CS-US",2,6,2,1.78295833333334,30
"1431",112,99,"CS-US",3,7,3,3.86429166666667,20
"1432",112,100,"CS",1,4,4,10.1368333333333,50
"1433",112,101,"CS-US",1,5,1,10.71625,40
"1434",112,102,"CS",1,4,4,-2.13933333333333,50
"1435",112,103,"CS",2,3,3,0.721541666666663,65
"1436",112,104,"CS-US",1,5,1,5.499125,50
"1437",112,105,"CS-US",2,6,2,-3.82820833333334,35
"1438",112,107,"CS",2,3,3,2.6265,65
"1439",112,108,"CS",3,2,2,4.41958333333334,75
"1440",112,109,"CS",4,1,1,0.54620833333334,83
"1441",112,110,"CS-US",1,5,1,10.7289583333333,55
"1442",112,111,"CS-US",2,6,2,-4.01175,33
"1443",112,112,"CS",1,4,4,3.576375,50
"1444",112,113,"CS-US",1,5,1,-6.734125,33
"1445",112,114,"CS-US",2,6,2,-1.28608333333333,25
"1446",112,115,"CS-US",3,7,3,1.18104166666666,20
"1447",112,116,"CS",1,4,4,2.460875,45
"1448",112,117,"CS-US",1,5,1,0.838375000000001,50
"1449",112,118,"CS-US",2,6,2,7.88445833333333,50
"1450",112,120,"CS-US",4,8,4,1.87016666666666,26
"1451",112,121,"CS",1,4,4,0.582166666666662,49
"1452",112,122,"CS-US",1,5,1,6.17183333333334,33
"1453",112,123,"CS-US",2,6,2,8.04262500000001,25
"1454",112,124,"CS",1,4,4,16.0270833333333,50
"1455",112,125,"CS",2,3,3,4.48179166666666,65
"1456",112,126,"CS",3,2,2,2.19866666666667,75
"1457",112,127,"CS",4,1,1,-6.96345833333334,85
"1458",112,128,"CS-US",1,5,1,-2.12616666666667,60
"1459",112,129,"CS-US",2,6,2,1.68641666666666,50
"1460",112,130,"CS",1,4,4,4.2635,60
"1461",112,131,"CS",2,3,3,-2.01033333333334,76
"1462",112,132,"CS",3,2,2,3.89545833333334,83
"1463",112,133,"CS-US",1,5,1,8.278625,54
"1464",112,134,"CS",1,4,4,-5.87750000000001,60
"1465",112,135,"CS-US",1,5,1,9.34824999999999,50
"1466",112,136,"CS-US",2,6,2,1.29420833333333,40
"1467",112,137,"CS-US",3,7,3,2.65466666666667,30
"1468",112,138,"CS",1,4,4,6.73133333333333,40
"1469",112,139,"CS-US",1,5,1,9.145625,33
"1470",112,140,"CS",1,4,4,-2.25854166666667,40
"1471",112,141,"CS-US",1,5,1,-3.01337500000001,34
"1472",112,142,"CS-US",2,6,2,6.34375,25
"1473",112,143,"CS",1,4,4,-3.98516666666666,50
"1474",112,144,"CS",2,3,3,2.87800000000001,60
"1475",112,145,"CS-US",1,5,1,6.47458333333332,50
"1476",112,146,"CS-US",2,6,2,2.94779166666667,30
"1477",112,147,"CS-US",3,7,3,12.09675,23
"1478",112,148,"CS-US",4,8,4,2.86529166666667,18
"1479",112,149,"CS",1,4,4,14.746125,33
"1480",112,150,"CS",2,3,3,-14.9762916666667,50
"1481",112,151,"CS-US",1,5,1,3.24333333333334,40
"1482",112,152,"CS-US",2,6,2,3.60195833333332,30
"1483",112,153,"CS-US",3,7,3,1.58041666666667,20
"1484",112,154,"CS",1,4,4,12.6556666666667,45
"1485",112,155,"CS-US",1,5,1,11.24475,24
"1486",112,156,"CS",1,4,4,-11.27925,50
"1487",113,2,"CS",1,4,4,-19.8498333333333,25
"1488",113,3,"CS-US",1,5,1,-2.78179166666667,0
"1489",113,4,"CS",1,4,4,-3.8735,25
"1490",113,5,"CS-US",1,5,1,-1.36275,0
"1491",113,6,"CS",1,4,4,5.16266666666666,100
"1492",113,7,"CS-US",1,5,1,1.024625,0
"1493",113,8,"CS",1,4,4,-1.06458333333333,100
"1494",113,9,"CS",2,3,3,8.44458333333333,100
"1495",113,10,"CS",3,2,2,-1.08583333333332,50
"1496",113,11,"CS-US",1,5,1,-0.481666666666667,50
"1497",113,12,"CS",1,4,4,-3.14708333333334,50
"1498",113,13,"CS-US",1,5,1,3.18541666666666,50
"1499",113,14,"CS-US",2,6,2,-5.81083333333334,50
"1500",113,15,"CS-US",3,7,3,6.74208333333334,50
"1501",113,16,"CS",1,4,4,-1.88875000000001,50
"1502",113,17,"CS-US",1,5,1,5.73,50
"1503",113,18,"CS-US",2,6,2,9.16075000000001,50
"1504",113,19,"CS-US",3,7,3,1.05166666666667,50
"1505",113,20,"CS",1,4,4,2.08791666666667,50
"1506",113,21,"CS",2,3,3,0.353333333333326,100
"1507",113,22,"CS-US",1,5,1,1.83958333333333,0
"1508",113,23,"CS",1,4,4,7.05708333333333,50
"1509",113,24,"CS-US",1,5,1,4.37445833333334,50
"1510",113,25,"CS-US",2,6,2,-0.74679166666666,0
"1511",113,27,"CS-US",4,8,4,5.42045833333334,50
"1512",113,28,"CS",1,4,4,9.423375,100
"1513",113,29,"CS",2,3,3,2.43075,100
"1514",113,30,"CS-US",1,5,1,5.49166666666666,50
"1515",113,31,"CS",1,4,4,7.01541666666667,52
"1516",113,32,"CS-US",1,5,1,-0.0808333333333398,50
"1517",113,33,"CS",1,4,4,20.2404166666667,50
"1518",113,34,"CS-US",1,5,1,6.29083333333334,50
"1519",113,35,"CS",1,4,4,-6.96416666666666,50
"1520",113,36,"CS",2,3,3,1.60916666666667,50
"1521",113,37,"CS-US",1,5,1,7.76374999999999,0
"1522",113,38,"CS-US",2,6,2,-4.72970833333333,50
"1523",113,39,"CS",1,4,4,10.0596666666667,100
"1524",113,40,"CS",2,3,3,-5.447125,50
"1525",113,41,"CS",3,2,2,11.6035,50
"1526",113,42,"CS-US",1,5,1,-5.82516666666666,50
"1527",113,43,"CS-US",2,6,2,-3.55041666666667,50
"1528",113,44,"CS-US",3,7,3,3.96183333333334,50
"1529",113,45,"CS-US",4,8,4,-18.5136666666667,50
"1530",113,46,"CS",1,4,4,6.19062499999999,50
"1531",113,47,"CS-US",1,5,1,2.85541666666666,50
"1532",113,48,"CS",1,4,4,5.25604166666666,50
"1533",113,49,"CS-US",1,5,1,-5.42120833333334,50
"1534",113,50,"CS",1,4,4,-3.557125,50
"1535",113,51,"CS-US",1,5,1,1.25375,50
"1536",113,52,"CS-US",2,6,2,7.43383333333333,50
"1537",113,53,"CS-US",3,7,3,-0.0280833333333277,50
"1538",113,54,"CS",1,4,4,-3.39083333333333,50
"1539",113,55,"CS-US",1,5,1,-3.99095833333333,50
"1540",113,56,"CS-US",2,6,2,4.28958333333333,50
"1541",113,57,"CS",1,4,4,2.92279166666667,50
"1542",113,58,"CS-US",1,5,1,2.14704166666666,50
"1543",113,59,"CS-US",2,6,2,-0.329583333333337,50
"1544",113,60,"CS",1,4,4,3.783875,50
"1545",113,61,"CS-US",1,5,1,-7.03983333333333,50
"1546",113,62,"CS",1,4,4,-1.03904166666667,50
"1547",113,63,"CS-US",1,5,1,0.183208333333338,50
"1548",113,64,"CS",1,4,4,-6.41866666666667,50
"1549",113,65,"CS-US",1,5,1,6.49333333333333,50
"1550",113,66,"CS-US",2,6,2,14.1485833333333,50
"1551",113,67,"CS-US",3,7,3,-9.54587499999999,48
"1552",113,68,"CS",1,4,4,-0.688000000000004,50
"1553",113,70,"CS-US",1,5,1,18.7090833333333,50
"1554",113,71,"CS",1,4,4,1.88079166666667,50
"1555",113,72,"CS-US",1,5,1,-3.89370833333333,50
"1556",113,73,"CS",1,4,4,8.78666666666666,50
"1557",113,74,"CS",2,3,3,-1.86208333333334,50
"1558",113,75,"CS-US",1,5,1,-0.923041666666665,50
"1559",113,76,"CS-US",2,6,2,10.8331666666667,50
"1560",113,77,"CS-US",3,7,3,0.53083333333333,50
"1561",113,78,"CS",1,4,4,6.97895833333333,50
"1562",113,79,"CS",2,3,3,3.07270833333333,50
"1563",113,80,"CS-US",1,5,1,-0.332083333333328,50
"1564",113,81,"CS",1,4,4,0.128458333333334,50
"1565",113,82,"CS",2,3,3,-4.35645833333333,50
"1566",113,83,"CS-US",1,5,1,-11.525,50
"1567",113,84,"CS-US",2,6,2,9.93508333333333,50
"1568",113,85,"CS",1,4,4,10.593625,50
"1569",113,86,"CS",2,3,3,11.4403333333333,50
"1570",113,87,"CS",3,2,2,7.03258333333333,50
"1571",113,88,"CS-US",1,5,1,6.235625,50
"1572",113,89,"CS-US",2,6,2,-1.41541666666668,50
"1573",113,90,"CS",1,4,4,-4.078375,49
"1574",113,91,"CS-US",1,5,1,-2.41679166666666,50
"1575",113,92,"CS-US",2,6,2,2.54441666666667,50
"1576",113,93,"CS-US",3,7,3,-4.67608333333333,50
"1577",113,94,"CS-US",4,8,4,13.9113333333333,51
"1578",113,95,"CS",1,4,4,2.87083333333333,50
"1579",113,96,"CS",2,3,3,-10.05025,50
"1580",113,97,"CS",3,2,2,0.102375000000002,50
"1581",113,98,"CS",4,1,1,0.321499999999995,50
"1582",113,99,"CS-US",1,5,1,2.86749999999999,50
"1583",113,100,"CS",1,4,4,3.18183333333333,50
"1584",113,101,"CS",2,3,3,3.6625,49
"1585",113,102,"CS",3,2,2,1.88249999999999,50
"1586",113,103,"CS-US",1,5,1,-5.01291666666667,50
"1587",113,104,"CS",1,4,4,-3.247375,50
"1588",113,105,"CS-US",1,5,1,-1.29804166666666,50
"1589",113,106,"CS-US",2,6,2,-16.5689166666667,50
"1590",113,107,"CS",1,4,4,-4.48129166666666,50
"1591",113,108,"CS-US",1,5,1,8.27758333333334,50
"1592",113,109,"CS",1,4,4,1.88929166666667,50
"1593",113,110,"CS",2,3,3,1.08291666666666,50
"1594",113,111,"CS-US",1,5,1,5.65904166666666,50
"1595",113,112,"CS-US",2,6,2,-1.600875,49
"1596",113,113,"CS",1,4,4,0.473958333333336,50
"1597",113,114,"CS",2,3,3,3.26691666666667,50
"1598",113,115,"CS",3,2,2,-3.96620833333334,50
"1599",113,116,"CS",4,1,1,10.3141666666667,49
"1600",113,117,"CS-US",1,5,1,12.9519166666667,50
"1601",113,118,"CS",1,4,4,-12.7319166666667,50
"1602",113,119,"CS-US",1,5,1,11.8631666666667,50
"1603",113,120,"CS-US",2,6,2,2.12666666666666,50
"1604",113,121,"CS",1,4,4,7.3225,50
"1605",113,122,"CS",2,3,3,-4.07833333333333,50
"1606",113,123,"CS",3,2,2,-1.94424999999999,50
"1607",113,124,"CS-US",1,5,1,14.3303333333333,50
"1608",113,125,"CS",1,4,4,-2.34025000000001,50
"1609",113,126,"CS",2,3,3,6.13945833333333,50
"1610",113,127,"CS-US",1,5,1,11.5085833333333,50
"1611",113,128,"CS-US",2,6,2,-11.919375,50
"1612",113,129,"CS",1,4,4,9.06529166666667,50
"1613",113,130,"CS-US",1,5,1,21.2324166666667,50
"1614",113,131,"CS",1,4,4,2.11058333333334,50
"1615",113,132,"CS-US",1,5,1,5.44604166666667,50
"1616",113,133,"CS-US",2,6,2,-5.66833333333333,50
"1617",113,134,"CS",1,4,4,-3.48883333333333,50
"1618",113,135,"CS",2,3,3,29.2208333333333,50
"1619",113,136,"CS-US",1,5,1,8.73129166666667,50
"1620",113,137,"CS-US",2,6,2,-10.2573333333333,50
"1621",113,138,"CS",1,4,4,12.18525,50
"1622",113,139,"CS-US",1,5,1,0.0587500000000034,55
"1623",113,140,"CS",1,4,4,2.423125,50
"1624",113,141,"CS",2,3,3,21.26625,50
"1625",113,142,"CS",3,2,2,-16.163125,50
"1626",113,143,"CS-US",1,5,1,6.11075,50
"1627",113,144,"CS-US",2,6,2,-0.972208333333338,50
"1628",113,145,"CS-US",3,7,3,13.06625,50
"1629",113,146,"CS",1,4,4,-4.63195833333334,50
"1630",113,147,"CS",2,3,3,2.80404166666666,50
"1631",113,148,"CS-US",1,5,1,5.00595833333333,50
"1632",113,149,"CS",1,4,4,-2.162,50
"1633",113,150,"CS",2,3,3,1.66725,50
"1634",113,151,"CS-US",1,5,1,11.8225,50
"1635",113,152,"CS",1,4,4,-1.26812499999999,50
"1636",113,153,"CS",2,3,3,15.9834583333333,50
"1637",113,154,"CS",3,2,2,1.72041666666666,50
"1638",113,155,"CS",4,1,1,-1.27658333333333,50
"1639",113,156,"CS-US",1,5,1,3.10487500000001,50
"1640",114,2,"CS",1,4,4,6.53808333333334,54
"1641",114,3,"CS",2,3,3,1.84520833333333,55
"1642",114,4,"CS-US",1,5,1,10.4707916666667,53
"1643",114,6,"CS",1,4,4,5.97462500000001,53
"1644",114,7,"CS-US",1,5,1,-10.997125,52
"1645",114,8,"CS",1,4,4,0.511333333333326,53
"1646",114,9,"CS-US",1,5,1,6.71820833333334,52
"1647",114,10,"CS-US",2,6,2,6.61391666666667,51
"1648",114,11,"CS",1,4,4,7.74941666666667,52
"1649",114,12,"CS",2,3,3,-1.00979166666666,53
"1650",114,13,"CS-US",1,5,1,19.2568333333333,50
"1651",114,14,"CS",1,4,4,15.5745833333333,55
"1652",114,15,"CS",2,3,3,13.685125,58
"1653",114,16,"CS-US",1,5,1,16.0278333333333,58
"1654",114,17,"CS-US",2,6,2,14.872,40
"1655",114,18,"CS",1,4,4,7.86829166666667,60
"1656",114,19,"CS",2,3,3,5.96199999999999,65
"1657",114,20,"CS",3,2,2,8.42766666666666,70
"1658",114,21,"CS-US",1,5,1,8.99391666666666,25
"1659",114,22,"CS-US",2,6,2,14.3976666666667,25
"1660",114,23,"CS",1,4,4,10.833375,25
"1661",114,24,"CS",2,3,3,18.267,50
"1662",114,25,"CS-US",1,5,1,0.752624999999993,50
"1663",114,26,"CS",1,4,4,10.72525,25
"1664",114,27,"CS",2,3,3,5.29483333333333,70
"1665",114,28,"CS",3,2,2,12.99475,75
"1666",114,29,"CS",4,1,1,19.5997083333333,75
"1667",114,30,"CS-US",1,5,1,11.5796666666667,75
"1668",114,31,"CS",1,4,4,2.25345833333334,75
"1669",114,32,"CS-US",1,5,1,5.23120833333333,50
"1670",114,33,"CS-US",2,6,2,7.42470833333333,49
"1671",114,34,"CS",1,4,4,7.05504166666667,50
"1672",114,35,"CS-US",1,5,1,-15.3673333333333,45
"1673",114,36,"CS-US",2,6,2,12.577625,42
"1674",114,37,"CS",1,4,4,3.24291666666667,50
"1675",114,38,"CS-US",1,5,1,7.20020833333334,45
"1676",114,39,"CS",1,4,4,2.54391666666666,55
"1677",114,40,"CS-US",1,5,1,-14.7081666666667,50
"1678",114,41,"CS",1,4,4,16.1354166666667,50
"1679",114,42,"CS-US",1,5,1,12.4245,52
"1680",114,43,"CS",1,4,4,-1.50479166666666,56
"1681",114,44,"CS",2,3,3,9.95895833333333,70
"1682",114,45,"CS",3,2,2,8.133375,75
"1683",114,46,"CS-US",1,5,1,15.1912916666667,66
"1684",114,47,"CS-US",2,6,2,-1.85466666666666,60
"1685",114,48,"CS-US",3,7,3,10.7679583333333,45
"1686",114,49,"CS",1,4,4,6.93691666666666,50
"1687",114,50,"CS-US",1,5,1,10.0059583333333,45
"1688",114,51,"CS",1,4,4,14.4622083333333,50
"1689",114,52,"CS",2,3,3,4.07079166666666,55
"1690",114,53,"CS",3,2,2,18.7154166666667,60
"1691",114,54,"CS-US",1,5,1,-0.318416666666662,55
"1692",114,55,"CS",1,4,4,8.84008333333333,60
"1693",114,56,"CS-US",1,5,1,-4.50604166666667,55
