"","id","trial","condition","count","cond_lag","count_lag","graph_order","pooled_order","hr","rating"
"381",9,24,"CS-US",1,"CS",3,2,2,10.9071111111111,96
"382",9,27,"CS-US",1,"CS",2,3,3,5.04705555555555,85
"383",9,28,"CS-US",2,"CS-US",1,5,1,-1.51288888888889,36
"384",9,30,"CS-US",1,"CS",1,4,4,-13.8197777777778,63
"385",9,37,"CS-US",2,"CS-US",1,5,1,-21.4389444444444,3
"386",9,39,"CS-US",1,"CS",1,4,4,3.10944444444444,75
"387",9,40,"CS-US",2,"CS-US",1,5,1,-3.39138888888889,30
"388",9,41,"CS-US",3,"CS-US",2,6,2,9.56283333333332,50
"389",9,43,"CS-US",1,"CS",1,4,4,-1.63166666666668,20
"390",9,45,"CS-US",1,"CS",1,4,4,-9.41388888888888,67
"391",9,46,"CS-US",2,"CS-US",1,5,1,13.0433888888889,34
"392",9,48,"CS-US",1,"CS",1,4,4,15.7039444444445,65
"393",9,50,"CS-US",1,"CS",1,4,4,-17.5306666666667,70
"394",9,53,"CS-US",1,"CS",2,3,3,18.418,19
"395",9,55,"CS-US",1,"CS",1,4,4,-13.0854444444444,56
"396",9,57,"CS-US",1,"CS",1,4,4,15.0983333333333,54
"397",9,58,"CS-US",2,"CS-US",1,5,1,-14.8865,34
"398",9,61,"CS-US",1,"CS",2,3,3,5.91655555555555,37
"399",9,65,"CS-US",1,"CS",2,3,3,26.05875,100
"400",9,67,"CS-US",1,"CS",1,4,4,8.80544444444445,76
"401",9,68,"CS-US",2,"CS-US",1,5,1,-3.43811111111111,3
"402",9,71,"CS-US",1,"CS",2,3,3,-7.0903888888889,96
"403",9,73,"CS-US",1,"CS",1,4,4,-12.7341111111111,68
"404",9,74,"CS-US",2,"CS-US",1,5,1,2.37877777777778,28
"405",9,75,"CS-US",3,"CS-US",2,6,2,-9.94438888888889,35
"406",9,77,"CS-US",1,"CS",1,4,4,-6.929,24
"407",9,79,"CS-US",1,"CS",1,4,4,-12.1176111111111,72
"408",9,80,"CS-US",2,"CS-US",1,5,1,5.13349999999999,50
"409",9,81,"CS-US",3,"CS-US",2,6,2,-8.15344444444444,27
"410",9,84,"CS-US",1,"CS",2,3,3,4.16761111111111,14
"411",9,86,"CS-US",1,"CS",1,4,4,-11.9887222222222,40
"412",9,87,"CS-US",2,"CS-US",1,5,1,-1.43816666666667,70
"413",9,88,"CS-US",3,"CS-US",2,6,2,3.39772222222222,19
"414",9,89,"CS-US",4,"CS-US",3,7,3,12.4547222222222,17
"415",9,91,"CS-US",1,"CS",1,4,4,-6.1905,36
"416",9,95,"CS-US",1,"CS",3,2,2,6.92800000000001,77
"417",9,96,"CS-US",2,"CS-US",1,5,1,2.84555555555556,16
"418",9,99,"CS-US",1,"CS",2,3,3,5.55955555555556,88
"419",9,101,"CS-US",1,"CS",1,4,4,-8.271625,18
"420",9,104,"CS-US",1,"CS",2,3,3,11.2073888888889,69
"421",9,105,"CS-US",2,"CS-US",1,5,1,-5.26594444444445,0
"422",9,106,"CS-US",3,"CS-US",2,6,2,-2.53177777777779,61
"423",9,107,"CS-US",4,"CS-US",3,7,3,-12.7146666666667,52
"424",9,112,"CS-US",1,"CS",2,3,3,16.4862222222222,34
"425",9,114,"CS-US",1,"CS",1,4,4,-0.705055555555567,87
"426",9,115,"CS-US",2,"CS-US",1,5,1,-4.5228888888889,17
"427",9,116,"CS-US",3,"CS-US",2,6,2,-0.907999999999996,25
"428",9,120,"CS-US",1,"CS",3,2,2,2.47783333333333,7
"429",9,121,"CS-US",2,"CS-US",1,5,1,-0.520111111111111,68
"430",9,122,"CS-US",3,"CS-US",2,6,2,-12.8165555555556,20
"431",9,124,"CS-US",1,"CS",1,4,4,-13.882,66
"432",9,128,"CS-US",1,"CS",3,2,2,-8.14338888888889,70
"433",9,130,"CS-US",1,"CS",1,4,4,5.78027777777778,65
"434",9,132,"CS-US",1,"CS",1,4,4,-3.98327777777777,17
"435",9,136,"CS-US",1,"CS",3,2,2,13.005,88
"436",9,147,"CS-US",2,"CS-US",1,5,1,15.4377222222222,62
"437",9,149,"CS-US",1,"CS",1,4,4,3.38194444444445,74
"438",9,150,"CS-US",2,"CS-US",1,5,1,-11.4651666666667,19
"439",9,151,"CS-US",3,"CS-US",2,6,2,-10.3737222222222,22
"440",10,7,"CS-US",1,"CS",1,4,4,0.931555555555565,59
"441",10,10,"CS-US",1,"CS",2,3,3,0.679388888888885,42
"442",10,11,"CS-US",2,"CS-US",1,5,1,-8.08455555555555,33
"443",10,12,"CS-US",3,"CS-US",2,6,2,4.15716666666666,23
"444",10,16,"CS-US",1,"CS",3,2,2,-3.29738888888889,60
"445",10,17,"CS-US",2,"CS-US",1,5,1,-0.353777777777776,43
"446",10,18,"CS-US",3,"CS-US",2,6,2,-1.2505,42
"447",10,20,"CS-US",1,"CS",1,4,4,-0.0286111111111214,53
"448",10,21,"CS-US",2,"CS-US",1,5,1,4.638,44
"449",10,25,"CS-US",1,"CS",3,2,2,4.95827777777777,63
"450",10,28,"CS-US",1,"CS",2,3,3,-3.58388888888889,57
"451",10,30,"CS-US",1,"CS",1,4,4,2.91772222222222,59
"452",10,31,"CS-US",2,"CS-US",1,5,1,3.76066666666666,48
"453",10,32,"CS-US",3,"CS-US",2,6,2,2.67505555555556,39
"454",10,33,"CS-US",4,"CS-US",3,7,3,-14.153,38
"455",10,35,"CS-US",1,"CS",1,4,4,3.96044444444443,52
"456",10,39,"CS-US",1,"CS",3,2,2,-9.00827777777777,57
"457",10,42,"CS-US",1,"CS",2,3,3,-0.612555555555562,54
"458",10,43,"CS-US",2,"CS-US",1,5,1,-12.4788888888889,53
"459",10,46,"CS-US",1,"CS",2,3,3,7.00405555555555,53
"460",10,48,"CS-US",1,"CS",1,4,4,8.59999999999999,54
"461",10,49,"CS-US",2,"CS-US",1,5,1,-6.43772222222222,43
"462",10,52,"CS-US",1,"CS",2,3,3,-3.61772222222223,53
"463",10,53,"CS-US",2,"CS-US",1,5,1,6.32961111111112,46
"464",10,55,"CS-US",1,"CS",1,4,4,4.16822222222222,55
"465",10,56,"CS-US",2,"CS-US",1,5,1,-2.54833333333333,44
"466",10,57,"CS-US",3,"CS-US",2,6,2,0.918277777777778,43
"467",10,59,"CS-US",1,"CS",1,4,4,8.70327777777778,47
"468",10,63,"CS-US",1,"CS",3,2,2,2.13049999999999,59
"469",10,65,"CS-US",1,"CS",1,4,4,1.7713888888889,57
"470",10,66,"CS-US",2,"CS-US",1,5,1,-2.88255555555555,47
"471",10,68,"CS-US",1,"CS",1,4,4,0.283833333333337,55
"472",10,70,"CS-US",1,"CS",1,4,4,5.36355555555555,56
"473",10,72,"CS-US",1,"CS",1,4,4,2.73422222222222,56
"474",10,73,"CS-US",2,"CS-US",1,5,1,4.66877777777778,45
"475",10,75,"CS-US",1,"CS",1,4,4,-0.126888888888892,56
"476",10,77,"CS-US",1,"CS",1,4,4,1.65361111111112,51
"477",10,79,"CS-US",1,"CS",1,4,4,0.882666666666659,49
"478",10,80,"CS-US",2,"CS-US",1,5,1,12.6221666666667,51
"479",10,87,"CS-US",1,"CS",1,4,4,-2.98111111111112,56
"480",10,90,"CS-US",1,"CS",2,3,3,2.22205555555555,61
"481",10,92,"CS-US",1,"CS",1,4,4,3.27194444444445,54
"482",10,95,"CS-US",1,"CS",2,3,3,3.70544444444444,57
"483",10,97,"CS-US",1,"CS",1,4,4,1.82688888888889,54
"484",10,98,"CS-US",2,"CS-US",1,5,1,3.80766666666666,45
"485",10,99,"CS-US",3,"CS-US",2,6,2,3.51977777777777,39
"486",10,101,"CS-US",1,"CS",1,4,4,-17.3458888888889,54
"487",10,105,"CS-US",1,"CS",3,2,2,-2.123,60
"488",10,108,"CS-US",1,"CS",2,3,3,4.07433333333333,59
"489",10,109,"CS-US",2,"CS-US",1,5,1,13.8208333333333,47
"490",10,111,"CS-US",1,"CS",1,4,4,12.8145,49
"491",10,112,"CS-US",2,"CS-US",1,5,1,-10.7147222222222,43
"492",10,113,"CS-US",3,"CS-US",2,6,2,-13.2939444444444,39
"493",10,114,"CS-US",4,"CS-US",3,7,3,5.674,33
"494",10,117,"CS-US",1,"CS",2,3,3,-1.10344444444444,55
"495",10,119,"CS-US",1,"CS",1,4,4,-3.23933333333334,55
"496",10,120,"CS-US",2,"CS-US",1,5,1,1.63016666666666,47
"497",10,122,"CS-US",1,"CS",1,4,4,3.4765,52
"498",10,123,"CS-US",2,"CS-US",1,5,1,2.79644444444444,46
"499",10,126,"CS-US",1,"CS",2,3,3,-14.5617777777778,57
"500",10,129,"CS-US",1,"CS",2,3,3,-4.39488888888888,59
"501",10,130,"CS-US",2,"CS-US",1,5,1,-13.6757222222222,47
"502",10,132,"CS-US",1,"CS",1,4,4,-0.0814444444444425,52
"503",10,134,"CS-US",1,"CS",1,4,4,-2.19138888888889,57
"504",10,135,"CS-US",2,"CS-US",1,5,1,9.80783333333333,46
"505",10,136,"CS-US",3,"CS-US",2,6,2,-13.5220555555556,43
"506",10,142,"CS-US",2,"CS-US",1,5,1,13.4947777777778,45
"507",10,143,"CS-US",3,"CS-US",2,6,2,7.97405555555555,43
"508",10,147,"CS-US",1,"CS",3,2,2,1.83888888888888,61
"509",10,148,"CS-US",2,"CS-US",1,5,1,1.59194444444445,53
"510",10,149,"CS-US",3,"CS-US",2,6,2,11.8545555555556,46
"511",10,150,"CS-US",4,"CS-US",3,7,3,-10.3532222222222,41
"512",10,153,"CS-US",1,"CS",2,3,3,-1.59683333333334,54
"513",10,154,"CS-US",2,"CS-US",1,5,1,11.2936666666667,49
"514",11,2,"CS-US",1,"CS",1,4,4,2.14233333333334,60
"515",11,4,"CS-US",1,"CS",1,4,4,-0.723722222222221,30
"516",11,10,"CS-US",2,"CS-US",1,5,1,-1.17238888888888,30
"517",11,12,"CS-US",1,"CS",1,4,4,1.075,10
"518",11,13,"CS-US",2,"CS-US",1,5,1,-0.450555555555561,70
"519",11,14,"CS-US",3,"CS-US",2,6,2,7.77905555555556,35
"520",11,15,"CS-US",4,"CS-US",3,7,3,-0.419777777777778,30
"521",11,19,"CS-US",1,"CS",3,2,2,0.592500000000005,70
"522",11,22,"CS-US",1,"CS",2,3,3,-0.750666666666672,40
"523",11,25,"CS-US",1,"CS",2,3,3,-0.0140555555555548,30
"524",11,29,"CS-US",1,"CS",3,2,2,-0.112555555555549,78
"525",11,30,"CS-US",2,"CS-US",1,5,1,-0.403388888888889,80
"526",11,31,"CS-US",3,"CS-US",2,6,2,0.629111111111112,35
"527",11,32,"CS-US",4,"CS-US",3,7,3,0.889333333333332,25
"528",11,34,"CS-US",1,"CS",1,4,4,-0.561944444444449,40
"529",11,37,"CS-US",1,"CS",2,3,3,0.361388888888895,55
"530",11,38,"CS-US",2,"CS-US",1,5,1,5.8175,70
"531",11,39,"CS-US",3,"CS-US",2,6,2,-0.0428888888888853,85
"532",11,41,"CS-US",1,"CS",1,4,4,0.680333333333335,50
"533",11,43,"CS-US",1,"CS",1,4,4,-0.292111111111112,34
"534",11,44,"CS-US",2,"CS-US",1,5,1,0.452111111111115,76
"535",11,46,"CS-US",1,"CS",1,4,4,0.629500000000002,64
"536",11,48,"CS-US",1,"CS",1,4,4,-0.28777777777778,81
"537",11,49,"CS-US",2,"CS-US",1,5,1,0.552055555555559,76
"538",11,51,"CS-US",1,"CS",1,4,4,-0.559111111111104,88
"539",11,52,"CS-US",2,"CS-US",1,5,1,-1.08666666666666,90
"540",11,53,"CS-US",3,"CS-US",2,6,2,1.37405555555555,5
"541",11,55,"CS-US",1,"CS",1,4,4,0.727166666666667,74
"542",11,57,"CS-US",1,"CS",1,4,4,0.426444444444443,23
"543",11,59,"CS-US",1,"CS",1,4,4,0.0246111111111086,82
"544",11,65,"CS-US",2,"CS-US",1,5,1,0.481444444444443,66
"545",11,70,"CS-US",1,"CS",2,3,3,7.57599999999999,30
"546",11,71,"CS-US",2,"CS-US",1,5,1,0.78966666666666,25
"547",11,73,"CS-US",1,"CS",1,4,4,3.51138888888889,89
"548",11,75,"CS-US",1,"CS",1,4,4,-0.0350555555555587,40
"549",11,78,"CS-US",1,"CS",1,4,4,1.93272222222222,50
"550",11,80,"CS-US",1,"CS",1,4,4,-0.557111111111111,50
"551",11,81,"CS-US",2,"CS-US",1,5,1,-0.11216666666667,10
"552",11,84,"CS-US",1,"CS",2,3,3,-0.592833333333336,50
"553",11,87,"CS-US",1,"CS",2,3,3,-0.469222222222219,69
"554",11,90,"CS-US",1,"CS",2,3,3,-0.495166666666663,60
"555",11,92,"CS-US",1,"CS",1,4,4,2.51111111111111,71
"556",11,94,"CS-US",1,"CS",1,4,4,0.539444444444443,76
"557",11,95,"CS-US",2,"CS-US",1,5,1,-0.925555555555558,55
"558",11,96,"CS-US",3,"CS-US",2,6,2,0.245666666666666,50
"559",11,99,"CS-US",1,"CS",2,3,3,-1.43711111111111,80
"560",11,100,"CS-US",2,"CS-US",1,5,1,0.102277777777778,50
"561",11,104,"CS-US",1,"CS",3,2,2,-0.408388888888889,65
"562",11,107,"CS-US",1,"CS",2,3,3,0.901444444444447,70
"563",11,110,"CS-US",1,"CS",2,3,3,0.282611111111114,85
"564",11,113,"CS-US",1,"CS",2,3,3,0.166277777777779,68
"565",11,115,"CS-US",1,"CS",1,4,4,-0.304666666666665,65
"566",11,116,"CS-US",2,"CS-US",1,5,1,-1.49866666666667,54
"567",11,120,"CS-US",1,"CS",3,2,2,0.370444444444444,75
"568",11,122,"CS-US",1,"CS",1,4,4,-0.638555555555558,66
"569",11,123,"CS-US",2,"CS-US",1,5,1,0.247722222222225,50
"570",11,124,"CS-US",3,"CS-US",2,6,2,-2.963,39
"571",11,128,"CS-US",1,"CS",3,2,2,1.21911111111111,59
"572",11,129,"CS-US",2,"CS-US",1,5,1,-7.71638888888889,50
"573",11,131,"CS-US",4,"CS-US",3,7,3,-0.0458888888888893,36
"574",11,134,"CS-US",1,"CS",2,3,3,-0.184611111111107,45
"575",11,135,"CS-US",2,"CS-US",1,5,1,-1.48494444444444,40
"576",11,140,"CS-US",2,"CS-US",1,5,1,0.390222222222221,57
"577",11,147,"CS-US",1,"CS",1,4,4,-0.894277777777777,57
"578",11,148,"CS-US",2,"CS-US",1,5,1,3.88755555555556,77
"579",11,149,"CS-US",3,"CS-US",2,6,2,2.09933333333333,50
"580",11,151,"CS-US",1,"CS",1,4,4,-0.216388888888892,50
"581",11,152,"CS-US",2,"CS-US",1,5,1,-10.884,44
"582",11,153,"CS-US",3,"CS-US",2,6,2,-0.411388888888891,40
"583",11,155,"CS-US",1,"CS",1,4,4,-0.339388888888893,54
"584",12,2,"CS-US",1,"CS",1,4,4,5.68488888888889,50
"585",12,3,"CS-US",2,"CS-US",1,5,1,3.74138888888889,35
"586",12,4,"CS-US",3,"CS-US",2,6,2,-2.0805,30
"587",12,8,"CS-US",1,"CS",3,2,2,-2.43111111111112,50
"588",12,10,"CS-US",1,"CS",1,4,4,4.32122222222222,55
"589",12,11,"CS-US",2,"CS-US",1,5,1,3.51266666666667,40
"590",12,13,"CS-US",1,"CS",1,4,4,8.2075,45
"591",12,15,"CS-US",1,"CS",1,4,4,8.80472222222222,56
"592",12,18,"CS-US",1,"CS",2,3,3,-8.05216666666666,70
"593",12,20,"CS-US",1,"CS",1,4,4,4.59655555555555,70
"594",12,22,"CS-US",1,"CS",1,4,4,-2.02544444444445,50
"595",12,23,"CS-US",2,"CS-US",1,5,1,-2.43588888888889,60
"596",12,24,"CS-US",3,"CS-US",2,6,2,-5.55866666666667,30
"597",12,25,"CS-US",4,"CS-US",3,7,3,-11.0184444444444,10
"598",12,27,"CS-US",1,"CS",1,4,4,6.4038888888889,15
"599",12,30,"CS-US",1,"CS",2,3,3,9.897,75
"600",12,33,"CS-US",1,"CS",2,3,3,6.82938888888889,75
"601",12,35,"CS-US",1,"CS",1,4,4,6.43116666666667,70
"602",12,36,"CS-US",2,"CS-US",1,5,1,-18.594,50
"603",12,38,"CS-US",1,"CS",1,4,4,6.80977777777777,60
"604",12,44,"CS-US",2,"CS-US",1,5,1,1.09738888888889,70
"605",12,47,"CS-US",1,"CS",2,3,3,1.0185,70
"606",12,50,"CS-US",1,"CS",2,3,3,7.86205555555555,75
"607",12,51,"CS-US",2,"CS-US",1,5,1,-0.571722222222218,60
"608",12,52,"CS-US",3,"CS-US",2,6,2,13.8366111111111,35
"609",12,54,"CS-US",1,"CS",1,4,4,5.3025,55
"610",12,55,"CS-US",2,"CS-US",1,5,1,17.5191666666667,42
"611",12,57,"CS-US",1,"CS",1,4,4,4.59633333333333,56
"612",12,58,"CS-US",2,"CS-US",1,5,1,-38.4165555555556,60
"613",12,59,"CS-US",3,"CS-US",2,6,2,8.82411111111111,30
"614",12,62,"CS-US",1,"CS",2,3,3,-17.6391111111111,59
"615",12,63,"CS-US",2,"CS-US",1,5,1,14.0505,60
"616",12,64,"CS-US",3,"CS-US",2,6,2,13.586,45
"617",12,66,"CS-US",1,"CS",1,4,4,17.5743888888889,40
"618",12,70,"CS-US",1,"CS",3,2,2,-4.18222222222222,80
"619",12,72,"CS-US",1,"CS",1,4,4,7.1508888888889,75
"620",12,73,"CS-US",2,"CS-US",1,5,1,14.1878333333333,60
"621",12,74,"CS-US",3,"CS-US",2,6,2,17.5820555555556,45
"622",12,75,"CS-US",4,"CS-US",3,7,3,2.06811111111111,30
"623",12,77,"CS-US",1,"CS",1,4,4,10.2561666666667,40
"624",12,81,"CS-US",1,"CS",3,2,2,0.225277777777775,70
"625",12,85,"CS-US",1,"CS",3,2,2,-19.5642777777778,80
"626",12,87,"CS-US",1,"CS",1,4,4,-5.28588888888887,75
"627",12,88,"CS-US",2,"CS-US",1,5,1,10.8714444444444,65
"628",12,90,"CS-US",1,"CS",1,4,4,1.41255555555556,65
"629",12,92,"CS-US",1,"CS",1,4,4,-14.9017777777778,60
"630",12,93,"CS-US",2,"CS-US",1,5,1,2.73027777777779,54
"631",12,95,"CS-US",1,"CS",1,4,4,6.338,60
"632",12,96,"CS-US",2,"CS-US",1,5,1,-11.6301666666667,50
"633",12,100,"CS-US",1,"CS",3,2,2,-3.61266666666667,70
"634",12,101,"CS-US",2,"CS-US",1,5,1,9.18005555555555,60
"635",12,102,"CS-US",3,"CS-US",2,6,2,-8.32322222222223,50
"636",12,104,"CS-US",1,"CS",1,4,4,-8.22611111111111,50
"637",12,110,"CS-US",2,"CS-US",1,5,1,-4.6951111111111,70
"638",12,113,"CS-US",1,"CS",2,3,3,-14.5124444444444,80
"639",12,114,"CS-US",2,"CS-US",1,5,1,-27.9987777777778,70
"640",12,116,"CS-US",1,"CS",1,4,4,2.84855555555556,70
"641",12,118,"CS-US",1,"CS",1,4,4,14.9106666666667,70
"642",12,121,"CS-US",1,"CS",2,3,3,20.3485555555556,70
"643",12,124,"CS-US",1,"CS",2,3,3,-18.6176666666667,80
"644",12,128,"CS-US",1,"CS",3,2,2,8.43694444444445,99
"645",12,129,"CS-US",2,"CS-US",1,5,1,-11.8782222222222,90
"646",12,130,"CS-US",3,"CS-US",2,6,2,6.86588888888889,80
"647",12,131,"CS-US",4,"CS-US",3,7,3,15.5541666666667,70
"648",12,136,"CS-US",1,"CS",2,3,3,1.62305555555556,80
"649",12,139,"CS-US",1,"CS",2,3,3,12.8135,90
"650",12,140,"CS-US",2,"CS-US",1,5,1,14.7712777777778,80
"651",12,143,"CS-US",1,"CS",2,3,3,-7.59438888888889,90
"652",12,144,"CS-US",2,"CS-US",1,5,1,-3.12827777777777,80
"653",12,150,"CS-US",2,"CS-US",1,5,1,-0.227111111111114,99
"654",12,152,"CS-US",1,"CS",1,4,4,-1.44694444444445,95
"655",12,153,"CS-US",2,"CS-US",1,5,1,0.529555555555557,90
"656",13,2,"CS-US",1,"CS",1,4,4,7.25605555555555,32
"657",13,4,"CS-US",1,"CS",1,4,4,8.27938888888889,38
"658",13,7,"CS-US",1,"CS",2,3,3,7.23566666666666,43
"659",13,8,"CS-US",2,"CS-US",1,5,1,9.78977777777778,30
"660",13,10,"CS-US",1,"CS",1,4,4,10.0206111111111,34
"661",13,11,"CS-US",2,"CS-US",1,5,1,9.4671111111111,42
"662",13,12,"CS-US",3,"CS-US",2,6,2,3.6573888888889,70
"663",13,14,"CS-US",1,"CS",1,4,4,8.10194444444445,20
"664",13,16,"CS-US",1,"CS",1,4,4,5.14283333333333,85
"665",13,17,"CS-US",2,"CS-US",1,5,1,4.7285,25
"666",13,19,"CS-US",1,"CS",1,4,4,-6.45855555555556,70
"667",13,20,"CS-US",2,"CS-US",1,5,1,-6.33466666666666,25
"668",13,21,"CS-US",3,"CS-US",2,6,2,9.08466666666666,35
"669",13,23,"CS-US",1,"CS",1,4,4,-9.95988888888889,70
"670",13,27,"CS-US",1,"CS",3,2,2,11.3958333333333,65
"671",13,29,"CS-US",1,"CS",1,4,4,-4.16905555555556,75
"672",13,32,"CS-US",1,"CS",2,3,3,3.11644444444444,78
"673",13,35,"CS-US",1,"CS",2,3,3,7.76394444444444,80
"674",13,36,"CS-US",2,"CS-US",1,5,1,-6.19427777777777,20
"675",13,37,"CS-US",3,"CS-US",2,6,2,15.0575,15
"676",13,39,"CS-US",1,"CS",1,4,4,6.20783333333334,75
"677",13,40,"CS-US",2,"CS-US",1,5,1,6.96372222222222,20
"678",13,41,"CS-US",3,"CS-US",2,6,2,5.43438888888889,75
"679",13,42,"CS-US",4,"CS-US",3,7,3,7.07338888888889,21
"680",13,45,"CS-US",1,"CS",2,3,3,10.905,20
"681",13,47,"CS-US",1,"CS",1,4,4,1.34683333333333,80
"682",13,48,"CS-US",2,"CS-US",1,5,1,0.254277777777781,20
"683",13,51,"CS-US",1,"CS",2,3,3,6.89505555555555,86
"684",13,57,"CS-US",2,"CS-US",1,5,1,2.10522222222221,80
"685",13,59,"CS-US",1,"CS",1,4,4,4.53594444444445,25
"686",13,60,"CS-US",2,"CS-US",1,5,1,-0.055277777777778,20
"687",13,62,"CS-US",1,"CS",1,4,4,4.37127777777778,25
"688",13,63,"CS-US",2,"CS-US",1,5,1,3.66805555555555,40
"689",13,65,"CS-US",1,"CS",1,4,4,-4.60616666666665,20
"690",13,66,"CS-US",2,"CS-US",1,5,1,5.59177777777777,65
"691",13,67,"CS-US",3,"CS-US",2,6,2,-0.341944444444444,30
"692",13,68,"CS-US",4,"CS-US",3,7,3,0.413555555555558,50
"693",13,71,"CS-US",1,"CS",2,3,3,8.66777777777777,70
"694",13,72,"CS-US",2,"CS-US",1,5,1,13.3974444444444,85
"695",13,73,"CS-US",3,"CS-US",2,6,2,-3.47750000000001,20
"696",13,75,"CS-US",1,"CS",1,4,4,1.07544444444444,74
"697",13,77,"CS-US",1,"CS",1,4,4,9.83755555555557,77
"698",13,81,"CS-US",1,"CS",3,2,2,11.1407222222222,60
"699",13,84,"CS-US",1,"CS",2,3,3,3.19477777777779,80
"700",13,87,"CS-US",1,"CS",2,3,3,0.896166666666659,80
"701",13,91,"CS-US",1,"CS",3,2,2,9.52655555555556,90
"702",13,92,"CS-US",2,"CS-US",1,5,1,10.3571111111111,70
"703",13,94,"CS-US",1,"CS",1,4,4,9.05688888888888,70
"704",13,95,"CS-US",2,"CS-US",1,5,1,0.579055555555554,72
"705",13,97,"CS-US",1,"CS",1,4,4,-13.0008333333333,20
"706",13,98,"CS-US",2,"CS-US",1,5,1,-6.56699999999999,65
"707",13,100,"CS-US",1,"CS",1,4,4,1.33050000000001,75
"708",13,101,"CS-US",2,"CS-US",1,5,1,3.75055555555555,30
"709",13,102,"CS-US",3,"CS-US",2,6,2,6.01450000000001,69
"710",13,104,"CS-US",1,"CS",1,4,4,6.656,70
"711",13,108,"CS-US",1,"CS",3,2,2,-1.92,85
"712",13,110,"CS-US",1,"CS",1,4,4,3.98938888888889,80
"713",13,112,"CS-US",1,"CS",1,4,4,13.1996111111111,85
"714",13,113,"CS-US",2,"CS-US",1,5,1,5.57888888888888,74
"715",13,115,"CS-US",1,"CS",1,4,4,2.89961111111111,75
"716",13,116,"CS-US",2,"CS-US",1,5,1,8.42105555555556,60
"717",13,117,"CS-US",3,"CS-US",2,6,2,-4.62744444444444,65
"718",13,119,"CS-US",1,"CS",1,4,4,-6.02888888888888,28
"719",13,121,"CS-US",1,"CS",1,4,4,9.35216666666667,67
"720",13,122,"CS-US",2,"CS-US",1,5,1,3.87372222222224,27
"721",13,123,"CS-US",3,"CS-US",2,6,2,7.25705555555554,40
"722",13,124,"CS-US",4,"CS-US",3,7,3,-16.2456111111111,60
"723",13,128,"CS-US",1,"CS",3,2,2,15.2337777777778,80
"724",13,129,"CS-US",2,"CS-US",1,5,1,5.00533333333334,86
"725",13,137,"CS-US",1,"CS",2,3,3,-13.3344444444444,90
"726",13,140,"CS-US",1,"CS",2,3,3,7.42944444444444,73
"727",13,149,"CS-US",1,"CS",3,2,2,6.75511111111112,90
"728",13,152,"CS-US",1,"CS",2,3,3,10.08,65
"729",13,153,"CS-US",2,"CS-US",1,5,1,12.5978888888889,70
"730",14,2,"CS-US",1,"CS",1,4,4,-12.8117222222222,75
"731",14,4,"CS-US",1,"CS",1,4,4,7.99799999999999,80
"732",14,6,"CS-US",1,"CS",1,4,4,2.60816666666666,85
"733",14,10,"CS-US",1,"CS",3,2,2,4.89661111111112,90
"734",14,12,"CS-US",1,"CS",1,4,4,-2.47611111111111,70
"735",14,14,"CS-US",1,"CS",1,4,4,-16.1397222222222,50
"736",14,15,"CS-US",2,"CS-US",1,5,1,4.95472222222222,10
"737",14,18,"CS-US",1,"CS",2,3,3,4.22433333333333,80
"738",14,19,"CS-US",2,"CS-US",1,5,1,-7.69550000000001,35
"739",14,20,"CS-US",3,"CS-US",2,6,2,3.9095,30
"740",14,22,"CS-US",1,"CS",1,4,4,4.81305555555555,50
"741",14,23,"CS-US",2,"CS-US",1,5,1,2.26649999999999,40
"742",14,27,"CS-US",1,"CS",3,2,2,7.83255555555555,75
"743",14,30,"CS-US",1,"CS",2,3,3,4.91672222222222,75
"744",14,31,"CS-US",2,"CS-US",1,5,1,-4.68283333333334,50
"745",14,33,"CS-US",1,"CS",1,4,4,6.14583333333334,60
"746",14,34,"CS-US",2,"CS-US",1,5,1,-4.81011111111111,55
"747",14,36,"CS-US",1,"CS",1,4,4,-16.7498888888889,70
"748",14,39,"CS-US",1,"CS",2,3,3,7.73983333333334,77
"749",14,41,"CS-US",1,"CS",1,4,4,4.57838888888888,50
"750",14,42,"CS-US",2,"CS-US",1,5,1,3.28733333333333,40
"751",14,43,"CS-US",3,"CS-US",2,6,2,-1.52188888888889,30
"752",14,45,"CS-US",1,"CS",1,4,4,-10.6361666666667,30
"753",14,46,"CS-US",2,"CS-US",1,5,1,0.809944444444454,33
"754",14,47,"CS-US",3,"CS-US",2,6,2,16.5851111111111,70
"755",14,48,"CS-US",4,"CS-US",3,7,3,4.67927777777777,75
"756",14,54,"CS-US",2,"CS-US",1,5,1,-2.98966666666667,67
"757",14,57,"CS-US",1,"CS",2,3,3,16.2067222222222,61
"758",14,60,"CS-US",1,"CS",2,3,3,2.04033333333334,70
"759",14,61,"CS-US",2,"CS-US",1,5,1,6.92283333333333,65
"760",14,63,"CS-US",1,"CS",1,4,4,7.57472222222223,50
"761",14,65,"CS-US",1,"CS",1,4,4,-8.96405555555554,70
"762",14,66,"CS-US",2,"CS-US",1,5,1,11.2356666666667,55
"763",14,68,"CS-US",1,"CS",1,4,4,2.70655555555556,60
"764",14,70,"CS-US",1,"CS",1,4,4,0.203444444444438,64
"765",14,71,"CS-US",2,"CS-US",1,5,1,4.18672222222222,40
"766",14,72,"CS-US",3,"CS-US",2,6,2,-2.41677777777777,40
"767",14,73,"CS-US",4,"CS-US",3,7,3,9.19427777777778,50
"768",14,76,"CS-US",1,"CS",2,3,3,5.65977777777777,50
